Datetime,Sentiment,Close,UpperBolinger,LowerBolinger
2024-05-15 07:00:00+00:00,65.75,62177.55859375,62141.19736239212,61221.50185635788
2024-05-15 08:00:00+00:00,66.0,62133.3828125,62207.93663891642,61212.059845458585
2024-05-15 09:00:00+00:00,66.25,62737.73046875,62437.60598708663,61081.61354416337
2024-05-15 10:00:00+00:00,66.5,62668.08203125,62594.35794599526,61013.103382129746
2024-05-15 11:00:00+00:00,66.75,62423.2109375,62673.471504961046,60998.53201066395
2024-05-15 12:00:00+00:00,67.0,63715.94921875,63111.7657897309,60794.60413214409
2024-05-15 13:00:00+00:00,67.25,64161.84375,63574.45466148771,60622.291822887295
2024-05-15 14:00:00+00:00,67.5,64453.45703125,64023.287155781836,60481.38589109317
2024-05-15 15:00:00+00:00,67.75,64655.17578125,64444.36000808422,60369.54585129077
2024-05-15 16:00:00+00:00,68.0,64802.5703125,64828.02695199067,60307.39101675933
2024-05-15 17:00:00+00:00,68.25,65122.19921875,65227.54507459955,60253.78461290045
2024-05-15 18:00:00+00:00,68.5,65786.9453125,65726.06177958497,60164.02923604004
2024-05-15 19:00:00+00:00,68.75,65999.5078125,66181.06581829613,60153.616212953864
2024-05-15 20:00:00+00:00,69.0,65965.59375,66535.62749386387,60254.538521761126
2024-05-15 21:00:00+00:00,69.25,65941.8125,66834.51001438267,60383.612641867316
2024-05-15 22:00:00+00:00,69.5,66149.234375,67120.09345241371,60537.85576633629
2024-05-15 23:00:00+00:00,69.75,66241.75,67375.57842133645,60714.705563038544
2024-05-16 00:00:00+00:00,70.0,66101.6796875,67546.26904066645,60963.673928083546
2024-05-16 01:00:00+00:00,70.16666666666667,65964.4453125,67637.99659988964,61277.766290735366
2024-05-16 02:00:00+00:00,70.33333333333333,65855.3671875,67660.51364710645,61645.23596226855
2024-05-16 03:00:00+00:00,70.5,65992.78125,67668.65002867124,62018.62184632876
2024-05-16 04:00:00+00:00,70.66666666666667,65842.7734375,67578.53973931377,62479.67119818623
2024-05-16 05:00:00+00:00,70.83333333333333,65821.609375,67512.75922585171,62853.83960227329
2024-05-16 06:00:00+00:00,71.0,65941.7734375,67372.52775335628,63321.440215393726
2024-05-16 07:00:00+00:00,71.16666666666667,66167.7109375,67049.91696900813,64018.50099974187
2024-05-16 08:00:00+00:00,71.33333333333333,66305.9921875,66950.6230144783,64376.79925114671
2024-05-16 09:00:00+00:00,71.5,66367.171875,66884.95180863683,64663.00326948816
2024-05-16 10:00:00+00:00,71.66666666666667,66177.46875,66792.99198997757,64927.36426002245
2024-05-16 11:00:00+00:00,71.83333333333333,66430.5546875,66723.3906217693,65174.5035188557
2024-05-16 12:00:00+00:00,72.0,66146.234375,66574.9531570556,65457.30738981942
2024-05-16 13:00:00+00:00,72.16666666666667,66312.7734375,66459.916411847,65691.40155690299
2024-05-16 14:00:00+00:00,72.33333333333333,65686.1015625,66473.04268745932,65668.19090629066
2024-05-16 15:00:00+00:00,72.5,65843.171875,66476.94439288985,65648.65560711015
2024-05-16 16:00:00+00:00,72.66666666666667,65144.30078125,66604.86026353054,65438.61043959446
2024-05-16 17:00:00+00:00,72.83333333333333,65035.328125,66707.76755212866,65245.05471349634
2024-05-16 18:00:00+00:00,73.0,65128.28125,66743.32366968258,65107.40328344243
2024-05-16 19:00:00+00:00,73.16666666666667,65241.1484375,66733.24018780277,65017.426609072245
2024-05-16 20:00:00+00:00,73.33333333333333,65262.74609375,66726.03026356106,64940.74317393894
2024-05-16 21:00:00+00:00,73.5,65457.15234375,66713.71959250126,64902.32454812372
2024-05-16 22:00:00+00:00,73.66666666666667,65399.8671875,66708.66666973195,64861.827470893055
2024-05-16 23:00:00+00:00,73.83333333333333,65210.2421875,66698.37888941659,64793.86134495841
2024-05-17 00:00:00+00:00,74.0,65355.17578125,66688.43756248917,64755.04290626083
2024-05-17 01:00:00+00:00,73.95833333333333,65345.07421875,66677.64940706301,64718.177546062
2024-05-17 02:00:00+00:00,73.91666666666667,65389.046875,66652.22981195064,64688.32448492435
2024-05-17 03:00:00+00:00,73.875,65619.3125,66596.54451803859,64689.1699350864
2024-05-17 04:00:00+00:00,73.83333333333333,65454.890625,66504.04665827422,64696.55763860078
2024-05-17 05:00:00+00:00,73.79166666666667,65692.5390625,66397.20047289578,64735.94054272922
2024-05-17 06:00:00+00:00,73.75,66003.3671875,66364.85114913627,64750.87971023873
2024-05-17 07:00:00+00:00,73.70833333333333,66407.65625,66358.5414551156,64754.899560509395
2024-05-17 08:00:00+00:00,73.66666666666667,66086.9375,66346.78882896472,64760.72249916027
2024-05-17 09:00:00+00:00,73.625,66382.9296875,66364.91870378632,64749.60824933868
2024-05-17 10:00:00+00:00,73.58333333333333,66455.53125,66497.0956547896,64694.37426708539
2024-05-17 11:00:00+00:00,73.54166666666667,66266.0546875,66561.4820248477,64672.276178277294
2024-05-17 12:00:00+00:00,73.5,66416.78125,66661.78666616896,64699.21958383104
2024-05-17 13:00:00+00:00,73.45833333333333,65955.8828125,66665.85533543906,64787.20638331092
2024-05-17 14:00:00+00:00,73.41666666666667,66739.8125,66805.00575848113,64809.20908526887
2024-05-17 15:00:00+00:00,73.375,67205.8046875,67045.34078269391,64765.339686056104
2024-05-17 16:00:00+00:00,73.33333333333333,66996.4375,67188.54499231747,64795.50461705754
2024-05-17 17:00:00+00:00,73.29166666666667,66795.3671875,67278.954282135,64838.916811614996
2024-05-17 18:00:00+00:00,73.25,66845.0,67358.01718022503,64904.36719477497
2024-05-17 19:00:00+00:00,73.20833333333333,66924.3671875,67411.91346718078,65021.88340781922
2024-05-17 20:00:00+00:00,73.16666666666667,66952.4375,67462.42635761527,65131.09668925973
2024-05-17 21:00:00+00:00,73.125,66858.34375,67472.60159246247,65272.24840753754
2024-05-17 22:00:00+00:00,73.08333333333333,66791.5234375,67454.02086406069,65431.07679218931
2024-05-17 23:00:00+00:00,73.04166666666667,67004.4609375,67474.44569548874,65549.16680451125
2024-05-18 00:00:00+00:00,73.0,66932.015625,67425.7270591406,65745.59794085941
2024-05-18 01:00:00+00:00,72.95833333333333,66991.046875,67395.32042356137,65905.85535768863
2024-05-18 02:00:00+00:00,72.91666666666667,66934.0859375,67385.77479404757,66008.47286220243
2024-05-18 03:00:00+00:00,72.875,66973.375,67410.46252150137,66040.35700974862
2024-05-18 04:00:00+00:00,72.83333333333333,66903.1328125,67385.18164727403,66147.25741522596
2024-05-18 05:00:00+00:00,72.79166666666667,66880.671875,67384.68505747331,66197.5282237767
2024-05-18 06:00:00+00:00,72.75,66938.0859375,67390.32099915674,66240.14775084326
2024-05-18 07:00:00+00:00,72.70833333333333,66892.890625,67360.73935905105,66332.41298469895
2024-05-18 08:00:00+00:00,72.66666666666667,67036.28125,67356.1023402925,66399.0000034575
2024-05-18 09:00:00+00:00,72.625,67135.09375,67159.00098135958,66714.02245614042
2024-05-18 10:00:00+00:00,72.58333333333333,67235.6796875,67201.32642339327,66721.28373285674
2024-05-18 11:00:00+00:00,72.54166666666667,67227.09375,67207.09905639941,66717.6400061006
2024-05-18 12:00:00+00:00,72.5,66989.65625,67206.57998221125,66717.48095528876
2024-05-18 13:00:00+00:00,72.45833333333333,66924.3828125,67201.03216198839,66735.9303380116
2024-05-18 14:00:00+00:00,72.41666666666667,66839.8515625,67201.36092524344,66735.08673100657
2024-05-18 15:00:00+00:00,72.375,66877.703125,67201.79337917581,66729.98787082419
2024-05-18 16:00:00+00:00,72.33333333333333,66898.3125,67200.97125897574,66725.39749102425
2024-05-18 17:00:00+00:00,72.29166666666667,66856.6953125,67201.04294020115,66725.16096604886
2024-05-18 18:00:00+00:00,72.25,66828.8828125,67197.77044315412,66732.16940059589
2024-05-18 19:00:00+00:00,72.20833333333333,66940.140625,67194.033905797,66729.473906703
2024-05-18 20:00:00+00:00,72.16666666666667,67006.390625,67198.12915961843,66732.81615288157
2024-05-18 21:00:00+00:00,72.125,66912.9296875,67195.03699729938,66728.09659645063
2024-05-18 22:00:00+00:00,72.08333333333333,66942.28125,67195.27238344679,66728.68074155321
2024-05-18 23:00:00+00:00,72.04166666666667,66940.6640625,67193.7589887505,66726.9230424995
2024-05-19 00:00:00+00:00,72.0,66900.390625,67193.76654664631,66726.64126585369
2024-05-19 01:00:00+00:00,71.91666666666667,66938.1015625,67193.91729111396,66732.23349013604
2024-05-19 02:00:00+00:00,71.83333333333333,67193.3203125,67228.0896734219,66723.5845453281
2024-05-19 03:00:00+00:00,71.75,67169.015625,67252.77210919822,66726.51460955177
2024-05-19 04:00:00+00:00,71.66666666666667,67146.640625,67266.89595066423,66723.42670558578
2024-05-19 05:00:00+00:00,71.58333333333333,67128.90625,67265.92906638705,66723.77483986296
2024-05-19 06:00:00+00:00,71.5,67021.125,67230.97123977197,66737.27719772804
2024-05-19 07:00:00+00:00,71.41666666666667,67333.9296875,67261.76340450815,66717.16862674186
2024-05-19 08:00:00+00:00,71.33333333333333,67185.3125,67285.28696095623,66713.21069529376
2024-05-19 09:00:00+00:00,71.25,67186.8984375,67307.8835714776,66716.86564727238
2024-05-19 10:00:00+00:00,71.16666666666667,67279.515625,67341.03138930611,66727.6842356939
2024-05-19 11:00:00+00:00,71.08333333333333,67330.5,67381.32351463404,66732.67179786594
2024-05-19 12:00:00+00:00,71.0,66884.0234375,67382.14025578568,66730.42615046432
2024-05-19 13:00:00+00:00,70.91666666666667,67020.3203125,67377.1734099718,66751.75549627819
2024-05-19 14:00:00+00:00,70.83333333333333,66936.8671875,67368.87504538559,66770.85229836442
2024-05-19 15:00:00+00:00,70.75,66896.1171875,67371.30700331231,66764.0179966877
2024-05-19 16:00:00+00:00,70.66666666666667,66666.984375,67402.82219128044,66698.56218371955
2024-05-19 17:00:00+00:00,70.58333333333333,66732.734375,67417.10469906854,66666.26014468145
2024-05-19 18:00:00+00:00,70.5,66568.0078125,67452.64597813837,66593.29152186163
2024-05-19 19:00:00+00:00,70.41666666666667,66041.515625,67592.40186930133,66363.62078694865
2024-05-19 20:00:00+00:00,70.33333333333333,66157.0234375,67656.58713877457,66225.09879872543
2024-05-19 21:00:00+00:00,70.25,66251.9609375,67685.7916748879,66127.28020011209
2024-05-19 22:00:00+00:00,70.16666666666667,66364.328125,67667.94572815676,66062.22692809325
2024-05-19 23:00:00+00:00,70.08333333333333,66281.5,67650.49632299421,65990.92477075578
2024-05-20 00:00:00+00:00,70.0,66445.9296875,67616.68789476564,65954.66210523437
2024-05-20 01:00:00+00:00,70.25,66503.40625,67578.07239173006,65930.72760826992
2024-05-20 02:00:00+00:00,70.5,66677.1015625,67551.73611476526,65922.66154148473
2024-05-20 03:00:00+00:00,70.75,66677.28125,67469.03768036499,65939.69513213502
2024-05-20 04:00:00+00:00,71.0,67109.921875,67455.97229978339,65945.22145021662
2024-05-20 05:00:00+00:00,71.25,67122.1875,67444.47538605134,65950.24727019866
2024-05-20 06:00:00+00:00,71.5,66374.0,67359.34314450402,65944.82794924597
2024-05-20 07:00:00+00:00,71.75,66843.296875,67266.8795153889,65988.5712658611
2024-05-20 08:00:00+00:00,72.0,66775.84375,67254.12678661915,65990.50602588085
2024-05-20 09:00:00+00:00,72.25,66903.8984375,67234.86827487094,65998.12235012907
2024-05-20 10:00:00+00:00,72.5,67162.4609375,67278.1554588891,65977.39454111089
2024-05-20 11:00:00+00:00,72.75,66999.0390625,67293.78573473448,65972.05645276552
2024-05-20 12:00:00+00:00,73.0,66926.5078125,67319.64406855199,65972.150462698
2024-05-20 13:00:00+00:00,73.25,67058.5546875,67360.09908902147,65964.27747347852
2024-05-20 14:00:00+00:00,73.5,66960.96875,67390.62424785878,65973.04840839123
2024-05-20 15:00:00+00:00,73.75,67405.4921875,67461.88258133006,66038.18773116994
2024-05-20 16:00:00+00:00,74.0,68199.6015625,67763.83409647575,65940.49402852425
2024-05-20 17:00:00+00:00,74.25,68321.1484375,68034.75760785783,65876.48926714218
2024-05-20 18:00:00+00:00,74.5,68662.6171875,68354.57847319198,65786.49730805801
2024-05-20 19:00:00+00:00,74.75,69881.765625,68995.55522779697,65505.54711595304
2024-05-20 20:00:00+00:00,75.0,69488.1328125,69368.71759223293,65436.60506401707
2024-05-20 21:00:00+00:00,75.25,69683.4765625,69725.88868361704,65397.44100388296
2024-05-20 22:00:00+00:00,75.5,69624.8984375,70016.40510603144,65401.70426896856
2024-05-20 23:00:00+00:00,75.75,71376.6796875,70718.76263253616,65169.28658621384
2024-05-21 00:00:00+00:00,76.0,71239.75,71258.54863664882,65042.48339460119
2024-05-21 01:00:00+00:00,76.0,71095.125,71680.30519791628,65018.02058333371
2024-05-21 02:00:00+00:00,76.0,71315.890625,72041.6970912353,65150.81775251469
2024-05-21 03:00:00+00:00,76.0,71283.8984375,72359.09042367153,65277.48457632849
2024-05-21 04:00:00+00:00,76.0,70880.421875,72541.60646867292,65505.42634382707
2024-05-21 05:00:00+00:00,76.0,71181.65625,72732.97670452618,65741.83188922382
2024-05-21 06:00:00+00:00,76.0,71192.75,72895.2996089219,65982.5378910781
2024-05-21 07:00:00+00:00,76.0,70893.40625,72947.09983168819,66320.17438706182
2024-05-21 08:00:00+00:00,76.0,70910.9296875,72933.26780845785,66732.44859779214
2024-05-21 09:00:00+00:00,76.0,70999.71875,72878.65494534737,67181.17786715264
2024-05-21 10:00:00+00:00,76.0,71013.8203125,72715.17540535667,67749.94256339334
2024-05-21 11:00:00+00:00,76.0,71148.5,72543.37112282573,68296.04762717428
2024-05-21 12:00:00+00:00,76.0,71299.703125,72454.64670874215,68694.78219750784
2024-05-21 13:00:00+00:00,76.0,70553.1171875,72239.57855314147,69133.04722810854
2024-05-21 14:00:00+00:00,76.0,70272.859375,72015.48474909448,69518.16525090551
2024-05-21 15:00:00+00:00,76.0,69692.6328125,72036.73812610957,69477.99859264043
2024-05-21 16:00:00+00:00,76.0,69715.9296875,72003.84007240599,69533.67633384402
2024-05-21 17:00:00+00:00,76.0,69831.9140625,71985.31359414745,69567.04656210257
2024-05-21 18:00:00+00:00,76.0,69788.21875,71962.55193999146,69606.14024750855
2024-05-21 19:00:00+00:00,76.0,69363.8515625,71986.18609260376,69381.22328239623
2024-05-21 20:00:00+00:00,76.0,69718.71875,71950.43180468201,69264.87444531798
2024-05-21 21:00:00+00:00,76.0,69746.8671875,71914.97028728102,69165.51018146898
2024-05-21 22:00:00+00:00,76.0,70191.5859375,71816.50714373025,69151.54285626973
2024-05-21 23:00:00+00:00,76.0,70165.9375,71712.24503752208,69144.00886872792
2024-05-22 00:00:00+00:00,76.0,70153.5703125,71663.0830440013,69120.48570599871
2024-05-22 01:00:00+00:00,76.0,70130.5078125,71558.8967672774,69119.55713897261
2024-05-22 02:00:00+00:00,76.0,70018.1484375,71438.68775500497,69122.30599499503
2024-05-22 03:00:00+00:00,76.0,69942.8671875,71362.9292804784,69103.0105632716
2024-05-22 04:00:00+00:00,76.0,69603.1640625,71283.62277858148,69051.5405026685
2024-05-22 05:00:00+00:00,76.0,69852.0703125,71162.27411454548,69058.12432295452
2024-05-22 06:00:00+00:00,76.0,69824.2734375,71018.85234882402,69082.59140117599
2024-05-22 07:00:00+00:00,76.0,69747.2890625,70806.66616735532,69154.65648889469
2024-05-22 08:00:00+00:00,76.0,70013.8203125,70463.01294010956,69369.72143489044
2024-05-22 09:00:00+00:00,76.0,69995.15625,70348.35325257167,69428.58502867834
2024-05-22 10:00:00+00:00,76.0,70190.7890625,70331.08426695183,69437.64698304818
2024-05-22 11:00:00+00:00,76.0,69849.375,70330.17240548336,69454.23306326663
2024-05-22 12:00:00+00:00,76.0,69626.359375,70335.01599176347,69440.43244573651
2024-05-22 13:00:00+00:00,76.0,69450.75,70356.60465729405,69380.72737395595
2024-05-22 14:00:00+00:00,76.0,70118.2421875,70383.85394504521,69386.4804299548
2024-05-22 15:00:00+00:00,76.0,70434.546875,70431.59863873922,69445.80526751078
2024-05-22 16:00:00+00:00,76.0,70245.1484375,70464.63578303659,69465.41109196341
2024-05-22 17:00:00+00:00,76.0,69812.765625,70462.71485845979,69473.92186029021
2024-05-22 18:00:00+00:00,76.0,69579.6328125,70449.38182216613,69426.05958408387
2024-05-22 19:00:00+00:00,76.0,69718.234375,70424.12268382731,69406.54840992267
2024-05-22 20:00:00+00:00,76.0,69425.421875,70419.17275982947,69338.68349017054
2024-05-22 21:00:00+00:00,76.0,69457.15625,70403.12948450838,69287.39160924162
2024-05-22 22:00:00+00:00,76.0,69101.1953125,70441.77481821728,69157.05096303271
2024-05-22 23:00:00+00:00,76.0,69144.1953125,70460.88001870789,69058.0785750421
2024-05-23 00:00:00+00:00,76.0,69473.9765625,70462.81114516337,69043.22869858664
2024-05-23 01:00:00+00:00,75.91666666666667,69471.125,70452.95802447267,69014.98728802733
2024-05-23 02:00:00+00:00,75.83333333333333,69437.3984375,70444.12523307072,68985.13257942928
2024-05-23 03:00:00+00:00,75.75,69390.09375,70440.25455814181,68953.28372310818
2024-05-23 04:00:00+00:00,75.66666666666667,69516.4296875,70403.91789931906,68939.88131943095
2024-05-23 05:00:00+00:00,75.58333333333333,69380.9765625,70367.61977450323,68914.76147549678
2024-05-23 06:00:00+00:00,75.5,69566.375,70289.07397685785,68930.86586689216
2024-05-23 07:00:00+00:00,75.41666666666667,69731.5390625,70276.44801180011,68931.70823819989
2024-05-23 08:00:00+00:00,75.33333333333333,69617.5859375,70275.95957822923,68931.31932802076
2024-05-23 09:00:00+00:00,75.25,69633.7265625,70281.31756944805,68944.25899305196
2024-05-23 10:00:00+00:00,75.16666666666667,69524.8515625,70208.47217210666,68957.76532789333
2024-05-23 11:00:00+00:00,75.08333333333333,69978.6328125,70079.1631352183,69041.48295853169
2024-05-23 12:00:00+00:00,75.0,69271.0390625,69933.62565519671,69089.6095010533
2024-05-23 13:00:00+00:00,74.91666666666667,68118.6484375,70159.90882646856,68693.91461103143
2024-05-23 14:00:00+00:00,74.83333333333333,67674.4765625,70399.68966724962,68263.61814525037
2024-05-23 15:00:00+00:00,74.75,68048.7421875,70442.49783397229,68053.8607597777
2024-05-23 16:00:00+00:00,74.66666666666667,67807.1328125,70519.81734004777,67814.71234745224
2024-05-23 17:00:00+00:00,74.58333333333333,67623.7109375,70584.8682678295,67566.3168884205
2024-05-23 18:00:00+00:00,74.5,67341.9375,70684.08061366076,67291.17876133924
2024-05-23 19:00:00+00:00,74.41666666666667,67128.03125,70773.09265791542,67000.55031083459
2024-05-23 20:00:00+00:00,74.33333333333333,67804.046875,70727.61879945746,66879.03120054254
2024-05-23 21:00:00+00:00,74.25,67974.71875,70659.82419121441,66797.18518378558
2024-05-23 22:00:00+00:00,74.16666666666667,67626.5625,70598.91144020409,66677.01434104591
2024-05-23 23:00:00+00:00,74.08333333333333,67945.65625,70516.42423938433,66615.05779186566
2024-05-24 00:00:00+00:00,74.0,67851.3046875,70404.2444959516,66560.72503529841
2024-05-24 01:00:00+00:00,74.08333333333333,67742.8125,70300.61316419444,66500.53996080557
2024-05-24 02:00:00+00:00,74.16666666666667,67946.390625,70147.09461659694,66492.06007090307
2024-05-24 03:00:00+00:00,74.25,67831.1171875,69936.95803087972,66512.15446912027
2024-05-24 04:00:00+00:00,74.33333333333333,67659.3125,69723.72850171846,66529.55665453154
2024-05-24 05:00:00+00:00,74.41666666666667,67241.015625,69482.59976193125,66531.41430056875
2024-05-24 06:00:00+00:00,74.5,66936.2265625,69242.5663059263,66512.58525657369
2024-05-24 07:00:00+00:00,74.58333333333333,67138.0625,68717.40298862406,66753.69154262595
2024-05-24 08:00:00+00:00,74.66666666666667,67167.984375,68329.63378167588,66931.15528082412
2024-05-24 09:00:00+00:00,74.75,67360.53125,68261.8388664976,66923.13847725242
2024-05-24 10:00:00+00:00,74.83333333333333,67336.1875,68253.24628607447,66897.90215142553
2024-05-24 11:00:00+00:00,74.91666666666667,67320.5546875,68187.4048057136,66890.9248817864
2024-05-24 12:00:00+00:00,75.0,67495.609375,68159.5726808328,66887.60466291719
2024-05-24 13:00:00+00:00,75.08333333333333,67065.15625,68161.48785253732,66829.83402246267
2024-05-24 14:00:00+00:00,75.16666666666667,67831.6640625,68198.08091137906,66842.21361987093
2024-05-24 15:00:00+00:00,75.25,68279.0078125,68308.80176553302,66846.59042196698
2024-05-24 16:00:00+00:00,75.33333333333333,68343.4296875,68407.22891740216,66802.10155134785
2024-05-24 17:00:00+00:00,75.41666666666667,68853.4140625,68615.78190407397,66681.41809592604
2024-05-24 18:00:00+00:00,75.5,68964.8046875,68847.41395460059,66583.61026414942
2024-05-24 19:00:00+00:00,75.58333333333333,69073.0859375,69054.33141582615,66489.43577167385
2024-05-24 20:00:00+00:00,75.66666666666667,68916.78125,69206.22603143979,66444.08881231022
2024-05-24 21:00:00+00:00,75.75,68870.078125,69338.37073664108,66424.67066960892
2024-05-24 22:00:00+00:00,75.83333333333333,68781.9609375,69434.87787887575,66411.72055862426
2024-05-24 23:00:00+00:00,75.91666666666667,68529.71875,69492.94872133638,66423.50987241362
2024-05-25 00:00:00+00:00,76.0,68516.578125,69548.49342613226,66453.69173011773
2024-05-25 01:00:00+00:00,75.95833333333333,68623.6640625,69598.06675395531,66542.3832460447
2024-05-25 02:00:00+00:00,75.91666666666667,68797.4296875,69625.62627614953,66700.94403635047
2024-05-25 03:00:00+00:00,75.875,68739.9921875,69643.44163451459,66843.3216467354
2024-05-25 04:00:00+00:00,75.83333333333333,68763.1796875,69644.80513147214,67001.47768102786
2024-05-25 05:00:00+00:00,75.79166666666667,68706.1953125,69640.84328923015,67140.00592951984
2024-05-25 06:00:00+00:00,75.75,68625.09375,69605.37895453788,67304.36088921211
2024-05-25 07:00:00+00:00,75.70833333333333,68734.328125,69549.37246276745,67501.74472473255
2024-05-25 08:00:00+00:00,75.66666666666667,68874.6640625,69505.83369016887,67683.18896608111
2024-05-25 09:00:00+00:00,75.625,69067.7109375,69280.32710186647,68108.95102313354
2024-05-25 10:00:00+00:00,75.58333333333333,69371.890625,69279.42649389817,68263.87428735183
2024-05-25 11:00:00+00:00,75.54166666666667,69123.03125,69288.44318371678,68339.25994128322
2024-05-25 12:00:00+00:00,75.5,69122.828125,69291.4013486476,68414.2416201024
2024-05-25 13:00:00+00:00,75.45833333333333,69020.65625,69306.1420358852,68416.2251516148
2024-05-25 14:00:00+00:00,75.41666666666667,69033.3203125,69313.96026863698,68415.25848136302
